ProteinId,base_Degree,base_LocalClustCoeff,protein_NumSubgroups,protein_AvgSubgroupSize,base_ComponentSize,base_ComponentEdgeNodeRatio,base_TriangleCount,stoich_WeightedTriangles,base_UniquePartners,stoich_ProtStoichSum,stoich_ProtAvgStoich,stoich_ProtMaxStoich,stoich_MedianRatio,stoich_RangeRatio,stoich_MinComplexSize,stoich_MaxComplexSize,stoich_AvgComplexSize,stoich_MedComplexSize,stoich_RangeComplexSize,protein_MinComplexNodes,protein_MaxComplexNodes,protein_AvgComplexNodes,protein_MedComplexNodes,protein_RangeComplexNodes,base_BetweennessCentrality,base_EigenvectorCentrality,base_KatzCentrality,protein_NormUniqueSum,protein_AvgUniqueRatio,protein_MaxUniqueRatio,protein_RangeUniqueRatio,protein_MedianUniqueRatio,base_AvgNeighbourDegree,stoich_AvgNeighbourDegreeStoich
Q9UDY8,4,0.0,0,0.0,6,0.6666666666666666,4,0.0,5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,7.61900988680818e-07,2.4413032796404255e-183,0.007969433807551881,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.5,0.0
Q15631,1,0.0,0,0.0,2,0.5,0,0.0,1,0.75,0.75,0.75,0.75,0.0,8,8,8.0,8.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,1.0
Q99598,1,0.0,0,0.0,2,0.5,0,0.0,1,0.25,0.25,0.25,0.25,0.0,8,8,8.0,8.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,1.0
Q9BXL7,1,0.0,0,0.0,6,0.6666666666666666,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,6.103258199101064e-184,0.006744081371646477,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,4.0,0.0
Q9BWT7,1,0.0,0,0.0,6,0.6666666666666666,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,6.103258199101064e-184,0.006744081371646477,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,4.0,0.0
Q9BXL6,1,0.0,0,0.0,6,0.6666666666666666,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,6.103258199101064e-184,0.006744081371646477,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,4.0,0.0
O00267,1,0.0,0,0.0,2,0.5,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,1.0
P63272,1,0.0,0,0.0,2,0.5,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,1.0
Q6IQ16,2,0.0,0,0.0,685,0.9284671532846716,4,7.783640596221253,3,0.5,0.25,0.3333333333333333,0.25,0.16666666666666666,6,6,6.0,6.0,0,3,4,3.5,3.5,1,3.3862266163591915e-08,0.00018332918217686252,0.009482101548349813,0.5833333333333333,0.29166666666666663,0.3333333333333333,0.08333333333333331,0.29166666666666663,91.58333333333334,98.75
Q8IY47,1,0.0,0,0.0,685,0.9284671532846716,1,1.9459101490553132,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,6,6,6.0,6.0,0,3,3,3.0,3.0,0,0.0,9.09828231473081e-05,0.00789038547595078,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,109.5,109.5
Q9Y2C9,2,0.0,0,0.0,6,1.0,0,0.0,2,1.0,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,1.7777689735885754e-06,1.371878384100252e-212,0.007104190096706109,1.0,0.5,0.5,0.0,0.5,2.5,2.5
Q8IYD1,1,0.0,0,0.0,3,0.6666666666666666,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,2.319505098280179e-230,0.006718214156863567,0.5,0.5,0.5,0.0,0.5,2.0,2.0
Q9NVX7,1,0.0,0,0.0,685,0.9284671532846716,1,1.9459101490553132,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,6,6,6.0,6.0,0,3,3,3.0,3.0,0,0.0,9.09828231473081e-05,0.00789038547595078,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,109.5,109.5
Q86V97,1,0.0,0,0.0,685,0.9284671532846716,3,5.8377304471659395,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,6,6,6.0,6.0,0,4,4,4.0,4.0,0,0.0,9.132243470038848e-05,0.00791354678137379,0.25,0.25,0.25,0.0,0.25,73.33333333333333,87.8
Q8WVZ9,1,0.0,0,0.0,685,0.9284671532846716,3,5.8377304471659395,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,6,6,6.0,6.0,0,4,4,4.0,4.0,0,0.0,9.132243470038848e-05,0.00791354678137379,0.25,0.25,0.25,0.0,0.25,73.33333333333333,87.8
P61328,1,0.0,0,0.0,3,0.3333333333333333,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,2.9410146162042225e-230,0.006736866428649712,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0
Q13428,1,0.0,0,0.0,3,0.3333333333333333,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,2.9410146162042225e-230,0.006736866428649712,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0
Q14978,1,0.0,0,0.0,3,0.3333333333333333,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,2.9410146162042225e-230,0.006736866428649712,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0
Q8NFY9,1,0.0,0,0.0,685,0.9284671532846716,1,1.9459101490553132,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,6,6,6.0,6.0,0,3,3,3.0,3.0,0,0.0,9.09828231473081e-05,0.00789038547595078,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,109.5,109.5
Q8NAB2,1,0.0,0,0.0,685,0.9284671532846716,1,1.9459101490553132,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,6,6,6.0,6.0,0,3,3,3.0,3.0,0,0.0,9.09828231473081e-05,0.00789038547595078,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,109.5,109.5
O60341,6,0.6,0,0.0,685,0.9284671532846716,6,8.317766166719343,5,1.9999999999999998,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3,3,3.0,3.0,0,3,3,3.0,3.0,0,1.761030239746345e-06,2.0401212007566886e-10,0.008895329961543675,1.9999999999999998,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,6.5,6.5
Q9UKL0,2,1.0,0,0.0,685,0.9284671532846716,2,2.772588722239781,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3,3,3.0,3.0,0,3,3,3.0,3.0,0,8.279580609317644e-08,6.800404002522296e-11,0.007188863693633232,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,8.5,8.5
P01374,4,0.0,0,0.0,21,0.9047619047619048,1,1.791759469228055,5,1.7,0.425,0.5,0.5,0.3,5,6,5.75,6.0,1,2,3,2.25,2.0,1,2.1652546992421503e-05,8.185142719067692e-154,0.007905146282506471,1.8333333333333333,0.4583333333333333,0.5,0.16666666666666669,0.5,2.875,2.875
P36941,2,0.0,0,0.0,21,0.9047619047619048,1,1.791759469228055,3,0.8,0.4,0.4,0.4,0.0,5,5,5.0,5.0,0,2,3,2.5,2.5,1,5.047594050010419e-06,5.837166816736592e-155,0.007126336751064533,0.8333333333333333,0.41666666666666663,0.5,0.16666666666666669,0.41666666666666663,2.75,2.5
Q06643,1,0.0,0,0.0,21,0.9047619047619048,1,1.791759469228055,2,0.4,0.4,0.4,0.4,0.0,5,5,5.0,5.0,0,3,3,3.0,3.0,0,0.0,5.446922145715812e-155,0.0067414256433901715,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,3.0,2.6666666666666665
Q92830,3,0.28502415458937197,1,12.0,685,0.9284671532846716,327,0.0,31,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,20,15.666666666666666,17.0,10,0.0009580390621409074,1.3538854521309234e-05,0.0086349601758032,0.20882352941176469,0.06960784313725489,0.1,0.05,0.058823529411764705,3.8746345029239766,0.0
P61289,3,0.0,1,15.0,685,0.9284671532846716,710,2793.7551266357787,33,0.6606060606060606,0.2202020202020202,0.3333333333333333,0.2,0.20606060606060606,35,55,44.0,42.0,20,15,34,21.333333333333332,15.0,19,2.8731687283674216e-06,3.17964868440502e-09,0.01267834476134756,0.16274509803921566,0.05424836601307189,0.06666666666666667,0.03725490196078431,0.06666666666666667,11.888888888888888,12.333333333333334
P28062,1,0.0,0,0.0,685,0.9284671532846716,78,262.649074738945,13,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,28,28,28.0,28.0,0,14,14,14.0,14.0,0,0.0,5.528103303148075e-10,0.007862655633285849,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,12.076923076923077,12.076923076923077
P28065,2,0.0,1,13.0,685,0.9284671532846716,156,525.29814947789,14,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,28,28,28.0,28.0,0,14,14,14.0,14.0,0,1.9535922786687642e-08,1.105620660629615e-09,0.009389680706893689,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,12.0,12.0
P40306,2,0.0,1,13.0,685,0.9284671532846716,156,525.29814947789,14,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,28,28,28.0,28.0,0,14,14,14.0,14.0,0,1.9535922786687642e-08,1.105620660629615e-09,0.009389680706893689,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,12.0,12.0
A5LHX3,1,0.0,0,0.0,685,0.9284671532846716,78,262.649074738945,13,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,28,28,28.0,28.0,0,14,14,14.0,14.0,0,0.0,5.528103303148075e-10,0.007862655633285849,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,12.076923076923077,12.076923076923077
Q8TAA3,1,0.0,0,0.0,685,0.9284671532846716,78,262.649074738945,13,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,28,28,28.0,28.0,0,14,14,14.0,14.0,0,0.0,6.345907667605392e-10,0.00798845918732734,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,13.538461538461538,13.538461538461538
O00268,2,0.0,1,8.0,685,0.9284671532846716,198,233.6671173372113,22,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,19,19,19.0,19.0,0,14,17,15.5,15.5,3,2.5588184766313695e-05,6.9514003139620226e-06,0.007849035060342222,0.13025210084033612,0.06512605042016806,0.07142857142857142,0.01260504201680672,0.06512605042016806,3.831730769230769,3.764705882352941
P49848,3,0.1372549019607843,3,9.333333333333334,685,0.9284671532846716,276,467.3342346744226,23,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,19,19,19.0,19.0,0,14,17,15.0,14.0,3,5.3971676896654405e-05,7.371164880925502e-06,0.00854787615542349,0.20168067226890754,0.06722689075630252,0.07142857142857142,0.01260504201680672,0.07142857142857142,3.636217948717949,3.5882352941176467
Q15542,3,0.1372549019607843,3,9.333333333333334,685,0.9284671532846716,276,467.3342346744226,23,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,19,19,19.0,19.0,0,14,17,15.0,14.0,3,5.3971676896654405e-05,7.371164880925502e-06,0.00854787615542349,0.20168067226890754,0.06722689075630252,0.07142857142857142,0.01260504201680672,0.07142857142857142,3.636217948717949,3.5882352941176467
Q15545,3,0.1372549019607843,3,9.333333333333334,685,0.9284671532846716,276,467.3342346744226,23,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,19,19,19.0,19.0,0,14,17,15.0,14.0,3,5.3971676896654405e-05,7.371164880925502e-06,0.00854787615542349,0.20168067226890754,0.06722689075630252,0.07142857142857142,0.01260504201680672,0.07142857142857142,3.636217948717949,3.5555555555555554
Q6P1X5,3,0.1372549019607843,3,9.333333333333334,685,0.9284671532846716,276,467.3342346744226,23,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,19,19,19.0,19.0,0,14,17,15.0,14.0,3,5.3971676896654405e-05,7.371164880925502e-06,0.00854787615542349,0.20168067226890754,0.06722689075630252,0.07142857142857142,0.01260504201680672,0.07142857142857142,3.636217948717949,3.5555555555555554
P36957,1,0.0,0,0.0,12,0.4166666666666667,3,12.23261233171716,3,0.41379310344827586,0.41379310344827586,0.41379310344827586,0.41379310344827586,0.0,58,58,58.0,58.0,0,4,4,4.0,4.0,0,0.0,5.854255733901285e-178,0.006760675171679021,0.25,0.25,0.25,0.0,0.25,2.0,2.0588235294117645
P82909,1,0.0,0,0.0,12,0.4166666666666667,3,12.23261233171716,3,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.0,58,58,58.0,58.0,0,4,4,4.0,4.0,0,0.0,5.854255733901285e-178,0.006760675171679021,0.25,0.25,0.25,0.0,0.25,2.0,1.6923076923076923
Q02218,1,0.0,0,0.0,12,0.4166666666666667,3,12.23261233171716,3,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.0,58,58,58.0,58.0,0,4,4,4.0,4.0,0,0.0,5.854255733901285e-178,0.006760675171679021,0.25,0.25,0.25,0.0,0.25,2.0,1.8571428571428572
Q8IZ40,2,1.0,0,0.0,685,0.9284671532846716,2,2.772588722239781,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3,3,3.0,3.0,0,3,3,3.0,3.0,0,8.279580609317644e-08,6.800404002522296e-11,0.007188863693633232,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,8.5,8.5
Q9P2K3,2,1.0,0,0.0,685,0.9284671532846716,2,2.772588722239781,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3,3,3.0,3.0,0,3,3,3.0,3.0,0,8.279580609317644e-08,6.800404002522296e-11,0.007188863693633232,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,8.5,8.5
C9JR72,1,0.0,0,0.0,685,0.9284671532846716,1,1.9459101490553132,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,6,6,6.0,6.0,0,3,3,3.0,3.0,0,0.0,9.09828231473081e-05,0.00789038547595078,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,109.5,109.5
P58400,1,0.0,0,0.0,2,0.5,0,0.0,1,0.5,0.5,0.5,0.5,0.0,4,4,4.0,4.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,1.0
Q8N2Q7,1,0.0,0,0.0,2,0.5,0,0.0,1,0.5,0.5,0.5,0.5,0.0,4,4,4.0,4.0,0,2,2,2.0,2.0,0,0.0,2.268503222739713e-245,0.006717091126393427,0.5,0.5,0.5,0.0,0.5,1.0,1.0
P18510,1,0.0,0,0.0,13,0.9230769230769231,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,1.5820701246034332e-164,0.006720760040880519,0.5,0.5,0.5,0.0,0.5,4.0,4.0
Q5T4S7,1,0.0,0,0.0,25,0.84,6,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,0.0,4.04549317800674e-85,0.00685913703872363,0.2,0.2,0.2,0.0,0.2,13.75,0.0
Q9P0J7,1,0.0,0,0.0,25,0.84,6,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,0.0,4.04549317800674e-85,0.00685913703872363,0.2,0.2,0.2,0.0,0.2,13.75,0.0
P21675,2,0.0,1,13.0,685,0.9284671532846716,156,467.3342346744226,14,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,19,19,19.0,19.0,0,14,14,14.0,14.0,0,1.6117136299017303e-08,8.630611937241689e-07,0.0077356898521667005,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,3.5,3.6111111111111107
Q15543,2,0.0,1,13.0,685,0.9284671532846716,156,467.3342346744226,14,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,19,19,19.0,19.0,0,14,14,14.0,14.0,0,1.6117136299017303e-08,8.630611937241689e-07,0.0077356898521667005,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,3.5,3.6111111111111107
Q15544,2,0.0,1,13.0,685,0.9284671532846716,156,467.3342346744226,14,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,19,19,19.0,19.0,0,14,14,14.0,14.0,0,1.6117136299017303e-08,8.630611937241689e-07,0.0077356898521667005,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,3.5,3.6111111111111107
Q5VWG9,2,0.0,1,13.0,685,0.9284671532846716,156,467.3342346744226,14,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,19,19,19.0,19.0,0,14,14,14.0,14.0,0,1.6117136299017303e-08,8.630611937241689e-07,0.0077356898521667005,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,3.5,3.6111111111111107
Q7Z7C8,2,0.0,1,13.0,685,0.9284671532846716,156,467.3342346744226,14,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,19,19,19.0,19.0,0,14,14,14.0,14.0,0,1.6117136299017303e-08,8.630611937241689e-07,0.0077356898521667005,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,3.5,3.6111111111111107
Q8N344,2,1.0,0,0.0,685,0.9284671532846716,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,1.5676415183770008e-07,6.651941158175173e-11,0.0071366412425806795,1.0,0.5,0.5,0.0,0.5,11.0,0.0
A8MZ26,1,0.0,0,0.0,12,0.08333333333333333,55,141.07221466038453,11,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,12,12,12.0,12.0,0,12,12,12.0,12.0,0,0.0,3.280100388611172e-170,0.006920226473738526,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,1.0,1.0
E9PQX1,1,0.0,0,0.0,12,0.08333333333333333,55,141.07221466038453,11,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,12,12,12.0,12.0,0,12,12,12.0,12.0,0,0.0,3.280100388611172e-170,0.006920226473738526,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,1.0,1.0
Q2WGJ8,1,0.0,0,0.0,12,0.08333333333333333,55,141.07221466038453,11,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,12,12,12.0,12.0,0,12,12,12.0,12.0,0,0.0,3.280100388611172e-170,0.006920226473738526,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,1.0,1.0
Q5SY80,1,0.0,0,0.0,12,0.08333333333333333,55,141.07221466038453,11,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,12,12,12.0,12.0,0,12,12,12.0,12.0,0,0.0,3.280100388611172e-170,0.006920226473738526,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,1.0,1.0
Q6ZRH7,1,0.0,0,0.0,12,0.08333333333333333,55,141.07221466038453,11,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,12,12,12.0,12.0,0,12,12,12.0,12.0,0,0.0,3.280100388611172e-170,0.006920226473738526,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,1.0,1.0
Q7RTX7,1,0.0,0,0.0,12,0.08333333333333333,55,141.07221466038453,11,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,12,12,12.0,12.0,0,12,12,12.0,12.0,0,0.0,3.280100388611172e-170,0.006920226473738526,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,1.0,1.0
Q86XM0,1,0.0,0,0.0,12,0.08333333333333333,55,141.07221466038453,11,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,12,12,12.0,12.0,0,12,12,12.0,12.0,0,0.0,3.280100388611172e-170,0.006920226473738526,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,1.0,1.0
Q86XQ3,1,0.0,0,0.0,12,0.08333333333333333,55,141.07221466038453,11,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,12,12,12.0,12.0,0,12,12,12.0,12.0,0,0.0,3.280100388611172e-170,0.006920226473738526,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,1.0,1.0
Q8NEC5,1,0.0,0,0.0,12,0.08333333333333333,55,141.07221466038453,11,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,12,12,12.0,12.0,0,12,12,12.0,12.0,0,0.0,3.280100388611172e-170,0.006920226473738526,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,1.0,1.0
Q96P56,1,0.0,0,0.0,12,0.08333333333333333,55,141.07221466038453,11,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,12,12,12.0,12.0,0,12,12,12.0,12.0,0,0.0,3.280100388611172e-170,0.006920226473738526,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,1.0,1.0
Q9H7T0,1,0.0,0,0.0,12,0.08333333333333333,55,141.07221466038453,11,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,12,12,12.0,12.0,0,12,12,12.0,12.0,0,0.0,3.280100388611172e-170,0.006920226473738526,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,1.0,1.0
Q9NTU4,1,0.0,0,0.0,12,0.08333333333333333,55,141.07221466038453,11,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,12,12,12.0,12.0,0,12,12,12.0,12.0,0,0.0,3.280100388611172e-170,0.006920226473738526,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,1.0,1.0
Q8NB90,1,0.0,0,0.0,4,0.25,3,7.193685818395112,3,0.4,0.4,0.4,0.4,0.0,10,10,10.0,10.0,0,4,4,4.0,4.0,0,0.0,8.03564121857208e-219,0.006756758512789844,0.25,0.25,0.25,0.0,0.25,1.0,1.0
Q9BVQ7,1,0.0,0,0.0,4,0.25,3,7.193685818395112,3,0.2,0.2,0.2,0.2,0.0,10,10,10.0,10.0,0,4,4,4.0,4.0,0,0.0,8.03564121857208e-219,0.006756758512789844,0.25,0.25,0.25,0.0,0.25,1.0,1.0
Q9BW66,1,0.0,0,0.0,4,0.25,3,7.193685818395112,3,0.2,0.2,0.2,0.2,0.0,10,10,10.0,10.0,0,4,4,4.0,4.0,0,0.0,8.03564121857208e-219,0.006756758512789844,0.25,0.25,0.25,0.0,0.25,1.0,1.0
Q9NX04,1,0.0,0,0.0,4,0.25,3,7.193685818395112,3,0.2,0.2,0.2,0.2,0.0,10,10,10.0,10.0,0,4,4,4.0,4.0,0,0.0,8.03564121857208e-219,0.006756758512789844,0.25,0.25,0.25,0.0,0.25,1.0,1.0
P36222,1,0.0,0,0.0,17,0.5294117647058824,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,4,4.0,4.0,0,0.0,4.7228090117837915e-188,0.0067615592615552665,0.25,0.25,0.25,0.0,0.25,2.3333333333333335,0.0
P09382,1,0.0,0,0.0,1,1.0,0,0.0,0,1.0,1.0,1.0,1.0,0.0,2,2,2.0,2.0,0,1,1,1.0,1.0,0,0.0,2.356265479744925e-268,0.00669743158063124,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Q9H293,2,0.0,0,0.0,10,1.2,3,5.8377304471659395,3,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666667,2,6,4.0,4.0,4,1,4,2.5,2.5,3,1.2698349811346967e-06,2.2744334122122685e-154,0.007135288437272355,1.25,0.625,1.0,0.75,0.625,4.666666666666667,4.0
Q9NRM6,2,0.0,0,0.0,10,1.2,6,13.031416265561052,4,0.5333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.1333333333333333,6,10,8.0,8.0,4,4,4,4.0,4.0,0,1.904752471702045e-07,4.278063031462473e-154,0.007208788718411961,0.5,0.25,0.25,0.0,0.25,4.666666666666667,4.5
Q9UHF5,2,0.0,0,0.0,10,1.2,3,7.193685818395112,3,1.2,0.6,1.0,0.6,0.8,2,10,6.0,6.0,8,1,4,2.5,2.5,3,1.2698349811346967e-06,2.2744334122122685e-154,0.007135288437272355,1.25,0.625,1.0,0.75,0.625,4.666666666666667,5.0
Q8NFR9,1,0.0,0,0.0,10,1.2,3,6.591673732008658,3,0.25,0.25,0.25,0.25,0.0,8,8,8.0,8.0,0,4,4,4.0,4.0,0,0.0,1.99385837474875e-154,0.006770928099991491,0.25,0.25,0.25,0.0,0.25,4.666666666666667,3.3333333333333335
Q9P0M4,2,0.0,0,0.0,10,1.2,3,6.591673732008658,3,1.5,0.75,1.0,0.75,0.5,2,8,5.0,5.0,6,1,4,2.5,2.5,3,1.2698349811346967e-06,2.120070729859038e-154,0.007134003147417332,1.25,0.625,1.0,0.75,0.625,4.333333333333333,3.5
O95983,1,0.0,0,0.0,685,0.9284671532846716,55,88.51908518387552,11,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,12,12,12.0,12.0,0,0.0,2.8637302080043825e-10,0.007058520038285745,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,7.363636363636363,6.5
Q92956,3,0.0,0,0.0,21,0.9047619047619048,0,0.0,3,1.5,0.5,0.5,0.5,0.0,2,6,4.666666666666667,6.0,4,2,2,2.0,2.0,0,9.492016483981858e-06,5.890800074959149e-155,0.0074925309775196215,1.5,0.5,0.5,0.0,0.5,2.6666666666666665,2.6666666666666665
O43557,3,0.0,0,0.0,21,0.9047619047619048,0,0.0,3,1.6,0.5333333333333333,0.6,0.5,0.09999999999999998,5,6,5.666666666666667,6.0,1,2,2,2.0,2.0,0,5.206323422652257e-06,8.355261076731227e-156,0.0074902448514156785,1.5,0.5,0.5,0.0,0.5,2.0,2.0
