ProteinId,pair_Degree,pair_LocalClustCoeff,pair_TriangleCount,pair_ComponentSize,pair_EigenvectorCentrality,pair_BetweennessCentrality,pair_KatzCentrality,pair_AvgNeighborDegree
P05023,7,0.2857142857142857,6,4274,5.251659178565927e-07,0.005042930522565441,0.0056081629824284536,8.285714285714286
P05026,11,0.2727272727272727,15,4274,3.4452056486568524e-09,0.004711005542091728,0.005732390559687776,4.818181818181818
P05062,2,1.0,1,4274,2.93581748471494e-06,0.0,0.005451394880617677,25.5
P05067,22,0.047619047619047616,11,4274,1.7080397287675782e-05,0.010035649027542724,0.006122716099447647,9.272727272727273
P05091,0,0.0,0,1,1.5179035312454237e-43,0.0,0.005375543939657502,0.0
P05106,40,0.09871794871794871,77,4274,2.5386277627404117e-06,0.008367838968499061,0.006749310434096265,13.45
P05107,17,0.4264705882352941,58,4274,0.000503835360932807,0.0015669468085021208,0.0063748687597566835,36.11764705882353
P05108,0,0.0,0,1,1.5179035312454237e-43,0.0,0.005375543939657502,0.0
P05109,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
P05112,3,0.6666666666666666,2,4274,1.7748551976483343e-09,1.7450697671773635e-05,0.005473686584486063,6.333333333333333
P05113,2,1.0,1,7,3.337905164890153e-32,0.0,0.0054400701046067425,4.0
P05114,1,0.0,0,4274,1.1364598169464186e-09,0.0,0.005408987662962952,10.0
P05120,1,0.0,0,4274,4.756663423533307e-11,0.0,0.005408793257415377,9.0
P05121,3,0.3333333333333333,1,4274,2.656457473990693e-10,0.0016464671048405,0.005474023443741749,6.666666666666667
P05141,115,0.8041189931350115,5271,4274,0.016144863770080127,0.001936952596709658,0.024807337611895245,123.24347826086957
P05154,4,0.16666666666666666,1,4274,5.57129151047848e-09,0.0036217590160172006,0.005504246780530129,3.5
P05164,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
P05165,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
P05166,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
P05181,3,0.6666666666666666,2,5,9.900781036849052e-33,0.0,0.00547158528202333,2.6666666666666665
P05198,10,0.6,27,4274,0.0014039426750465823,8.997127074649782e-05,0.006830388707789277,89.9
P05230,4,0.3333333333333333,2,4274,2.915652568559608e-08,3.149249567866709e-05,0.005521955988544327,25.5
P05231,2,1.0,1,4274,4.241715271421905e-08,0.0,0.005441731316793718,8.0
P05305,1,0.0,0,3,2.4277998741450676e-36,0.0,0.005407428685767276,2.0
P05362,2,1.0,1,4274,3.3032302246946068e-06,0.0,0.0054448346367634536,9.5
P05386,127,0.8385201849768779,6709,4274,0.01718840428664172,0.00015620679693992794,0.0265194276403529,123.59055118110236
P05387,127,0.8385201849768779,6709,4274,0.01718840428664172,0.00015620679693992794,0.0265194276403529,123.59055118110236
P05388,123,0.882713581234173,6623,4274,0.017127468889758,0.00013288394883646413,0.02631362540636899,126.78861788617886
P05412,17,0.15441176470588236,21,4274,0.0001586088834317712,0.0011052684239089335,0.006128951300392411,31.0
P05423,14,1.0,91,4274,8.5641035031754e-06,0.0,0.005893226176526857,22.642857142857142
P05455,27,0.5071225071225072,178,4274,0.0029758207298934756,0.0004005748535979767,0.008632786244910429,77.22222222222223
P05496,15,1.0,105,4274,8.174358323633472e-07,0.0,0.005895596442747481,15.4
P05546,7,0.7142857142857143,15,4274,0.00013128771623289052,0.00329363219619357,0.005772666361193907,54.42857142857143
P05549,1,0.0,0,4274,1.024525195246582e-05,0.0,0.005421742458077935,34.0
P05556,58,0.049606775559588624,82,4274,2.3030914279464174e-05,0.013537763879138581,0.007324537288627933,8.758620689655173
P05771,4,1.0,6,4274,2.3690491029880644e-07,0.0,0.005509570724348005,9.5
P06213,6,0.13333333333333333,2,4274,1.7460566980698252e-07,0.0004886196609771002,0.005574922456668528,8.333333333333334
P06239,21,0.21428571428571427,45,4274,4.642683360400947e-05,0.0029940869771286423,0.00613289013556433,14.714285714285714
P06241,24,0.09782608695652174,27,4274,2.0010955787779373e-05,0.004560754854868225,0.006202174862107685,11.791666666666666
P06276,28,0.013227513227513227,5,4274,1.189827128250239e-07,0.009020996150146681,0.006278600894803022,3.642857142857143
P06280,0,0.0,0,1,1.5179035312454237e-43,0.0,0.005375543939657502,0.0
P06396,3,0.0,0,4274,1.2744069141868363e-05,0.00018142189304901305,0.005508070891445732,48.333333333333336
P06400,34,0.24064171122994651,135,4274,0.0015727821171030154,0.0024557680021680124,0.007880609422362649,52.0
P06401,25,0.043333333333333335,13,4274,0.0007311713366090166,0.0025383794760113344,0.006802186420462346,29.64
P06454,11,0.41818181818181815,23,4274,0.00022551605565092868,0.0010396307719700998,0.005986504188340772,39.0
P06493,32,0.4173387096774194,207,4274,0.0001679051234084126,0.0009587758033199158,0.0067529106289985355,32.1875
P06576,15,1.0,105,4274,8.174358323633472e-07,0.0,0.005895596442747481,15.4
P06702,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
P06703,0,0.0,0,1,1.5179035312454237e-43,0.0,0.005375543939657502,0.0
P06730,3,1.0,3,4274,6.791016247363785e-06,0.0,0.00547786471767154,5.666666666666667
P06734,3,1.0,3,4274,3.490174387212817e-08,0.0,0.005488071289623853,29.666666666666668
P06746,11,0.34545454545454546,19,4274,1.0481054872704172e-05,0.00013096577884338093,0.00577276223455671,17.90909090909091
P06748,140,0.5624871531346352,5473,4274,0.01739795435619698,0.005301975957004246,0.026708051744619193,110.39285714285714
P06753,1,0.0,0,4274,4.1221849420131925e-07,0.0,0.005412877713417596,27.0
P06756,38,0.08819345661450925,62,4274,9.221795987442679e-07,0.00455903365497567,0.006665940752128139,11.842105263157896
P06865,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
P06881,5,1.0,10,4274,2.472706028262245e-06,0.0,0.00556621130504694,31.6
P07098,0,0.0,0,1,1.5179035312454237e-43,0.0,0.005375543939657502,0.0
P07101,1,0.0,0,4274,1.0000838422908173e-06,0.0,0.005411582792940493,17.0
P07199,46,0.7227053140096619,748,4274,0.0018251184093824706,0.00022460275981820704,0.008657890237245289,57.17391304347826
P07202,4,0.8333333333333334,5,4274,1.1621396546070978e-09,5.4191033138401396e-05,0.005505218193789476,4.75
P07203,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
P07237,3,0.0,0,4,4.0737052958056364e-35,0.0,0.005470647190738446,1.0
P07288,3,0.3333333333333333,1,4274,3.651913772866631e-11,0.0009902486938161213,0.005471776806499118,3.0
P07306,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
P07307,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
P07327,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
P07332,2,0.0,0,4274,2.857372210390468e-08,5.496348522629987e-06,0.005441203339793498,6.5
P07333,5,0.0,0,4274,1.7785784949856475e-06,0.004944491218906708,0.005543890255272808,8.4
P07355,6,0.26666666666666666,4,4274,1.7032855149531556e-06,0.0003738877870557919,0.005586560207397284,16.333333333333332
P07359,8,0.32142857142857145,9,4274,4.2586894548365526e-08,0.0026378167641325535,0.0056450654048292165,10.75
P07384,2,0.0,0,4274,1.4434844359347726e-05,0.0001625730994152047,0.005464169478511259,33.0
P07437,59,0.25891291642314435,443,4274,0.006320915988785351,0.012362556979940919,0.012235451571922332,66.9322033898305
P07477,0,0.0,0,1,1.5179035312454237e-43,0.0,0.005375543939657502,0.0
P07550,23,0.015810276679841896,4,4274,7.542018822592312e-06,0.007612741495881333,0.0061392970351226445,7.304347826086956
P07602,3,0.3333333333333333,1,4274,9.013043852542563e-07,6.199374502031196e-05,0.0054729035619008,3.6666666666666665
P07686,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
P07711,1,0.0,0,4274,2.8311046983571214e-12,0.0,0.005407439910198717,2.0
P07737,2,1.0,1,4274,1.6644811936191283e-09,0.0,0.005440552152295952,5.0
P07766,6,0.9333333333333333,14,8,9.440553676408098e-28,7.812896748663019e-08,0.0055713135744348335,5.833333333333333
P07814,13,0.6153846153846154,48,4274,0.0006956219513115195,0.0016257309941520469,0.006350922994874005,34.61538461538461
P07900,88,0.13113897596656218,502,4274,0.002560483387704994,0.02604325608834368,0.010905635301630277,46.125
P07910,218,0.6068997590157696,14355,4274,0.08825843845485493,0.0010604924421516366,0.07628412197901974,152.94954128440367
P07942,4,1.0,6,4274,3.773744028305353e-08,0.0,0.0055105977648055166,11.25
P07947,9,0.19444444444444445,7,4274,9.881959534389696e-06,0.0004842641447016988,0.005698519928907131,17.88888888888889
P07948,18,0.1568627450980392,24,4274,1.1342299686964276e-05,0.0038060809866338487,0.006003254017164629,14.5
P07949,11,0.10909090909090909,6,4274,3.481831647467127e-10,0.0016644910810685394,0.0057273771709067415,2.4545454545454546
P07951,1,0.0,0,4274,4.1221849420131925e-07,0.0,0.005412877713417596,27.0
P07992,13,0.6153846153846154,48,4274,9.100750696315631e-05,0.00014014905723722709,0.005953474366463347,36.0
P07996,14,0.13186813186813187,12,4274,5.232058492982336e-07,0.0036058443441790346,0.0058696790737916395,19.0
P08047,31,0.35053763440860214,163,4274,0.0009557958249433467,0.001962967374766126,0.007461063727695811,67.93548387096774
P08069,16,0.125,15,4274,1.3721997475986504e-05,0.007666311422667552,0.0059627412915904355,22.4375
P08100,1,0.0,0,9,2.2768476568953646e-32,0.0,0.005407616758030056,3.0
P08138,9,0.1111111111111111,4,4274,6.783435926600206e-08,0.001349149149710807,0.005667342891903469,4.666666666666667
P08172,4,0.0,0,4274,8.344460099718718e-07,0.000550584362186328,0.005512576545390492,12.75
P08173,1,0.0,0,4274,4.568045907306089e-12,0.0,0.005407818419840536,4.0
P08183,5,0.4,4,4274,1.674038312187051e-06,0.001992679315746503,0.005552722803150069,17.2
P08195,9,0.2777777777777778,10,4274,7.081145608424331e-07,0.0014144146630869644,0.005698096248114303,21.444444444444443
P08235,20,0.03684210526315789,7,4274,0.0006504260245990274,0.0046315144483071915,0.006576075398139863,29.25
P08238,65,0.1831730769230769,381,4274,0.0022141435602708605,0.008469255167516516,0.009710293474818932,46.292307692307695
P08246,2,0.0,0,4274,1.7321264204975802e-12,0.0014850635960685702,0.005439709343245196,3.0
P08253,6,0.2,3,4274,3.4125020339096465e-06,0.00014714790328584915,0.005575333607621425,6.666666666666667
P08311,2,0.0,0,4274,1.6216546422917228e-15,0.0021512670565302146,0.00543969065304484,3.0
P08514,12,0.30303030303030304,20,4274,1.8682772858762976e-06,0.0009111240491211684,0.005796836690887143,16.583333333333332
P08571,2,1.0,1,4274,5.692325398756644e-09,0.0,0.005441262782819119,7.0
P08575,8,1.0,28,4274,4.490728322261158e-05,0.0,0.005689306593365311,18.875
P08579,228,0.5760491537213077,14907,4274,0.09000329769036024,0.000841901302357942,0.077706948589634,146.6578947368421
P08581,10,0.15555555555555556,7,4274,1.1615613717409864e-07,0.00041431486006509113,0.005716223616631379,12.5
P08588,17,0.051470588235294115,7,4274,3.0223214684504777e-05,0.0066399195203201075,0.00597074277591291,11.411764705882353
P08620,1,0.0,0,4274,2.8199421905963465e-09,0.0,0.0054088800004039065,9.0
P08621,171,0.8272445820433436,12024,4274,0.08009740684905346,7.40747385486727e-05,0.06862083818958262,171.68421052631578
P08631,4,0.0,0,4274,3.06931815337165e-06,0.00020215309405125902,0.005514513241309668,12.25
P08648,17,0.22058823529411764,30,4274,5.623995756346162e-07,0.0004059804016560194,0.005969842669660246,16.88235294117647
P08670,10,0.6444444444444445,29,4274,4.5874100774746114e-05,0.0005095619620563099,0.005763352792698205,19.6
P08684,4,0.3333333333333333,2,5,1.1013517146619505e-32,0.0,0.005503102716302999,2.0
P08700,2,1.0,1,7,3.3379051648901524e-32,0.0,0.0054400701046067425,4.0
P08708,123,0.882713581234173,6623,4274,0.017127468889758,0.00013261818093879122,0.02631362540636899,126.78861788617886
P08709,3,1.0,3,4274,2.393711934238821e-13,0.0,0.005471967011988771,3.3333333333333335
P08754,8,0.4642857142857143,13,4274,2.4706876877812145e-07,0.00033229473741425836,0.005655785056710591,17.5
P08779,1,0.0,0,4274,7.748851016843686e-10,0.0,0.005412351010680909,28.0
P08865,79,1.0,3081,4274,0.007687646177286488,0.0,0.016534778262563644,114.64556962025317
P08887,2,1.0,1,4274,4.241715271421905e-08,0.0,0.005441731316793718,8.0
P08908,12,0.07575757575757576,5,4274,3.321104721212757e-08,0.004124318317266363,0.0057695188098552865,6.666666666666667
P08912,1,0.0,0,4274,1.5733115235959123e-11,0.0,0.005407640654300102,3.0
P08913,6,0.06666666666666667,1,4274,3.093742286082948e-07,0.0003714836986552915,0.005571393068221003,5.5
P08922,5,0.2,2,4274,1.482826193544352e-06,0.002056083476388589,0.005562222166099385,27.0
P08962,7,0.19047619047619047,4,4274,3.620983901135979e-06,0.0003605189336724873,0.005622834398663747,17.428571428571427
P08F94,1,0.0,0,4274,8.844189679945209e-14,0.0,0.005408764889206853,9.0
P09001,77,1.0,2926,78,1.35220215093545e-07,0.0,0.009798612848068036,77.0
P09012,184,0.7312306961273461,12311,4274,0.08100444088156887,0.00045022813326903985,0.0697307436946506,162.29347826086956
P09016,2,1.0,1,4274,4.082592018206399e-16,0.0,0.005441205494912803,7.0
P09038,5,0.2,2,4274,2.4572948770312987e-05,0.0010600863745616825,0.005560144851518055,10.2
P09086,5,0.6,6,4274,8.143016465853103e-06,0.0001625730994152047,0.005574244645506174,30.2
P09211,1,0.0,0,4274,7.1380606132640804e-09,0.0,0.005408780449131957,9.0
P09234,171,0.8272445820433436,12024,4274,0.08009740684905346,7.40747385486727e-05,0.06862083818958262,171.68421052631578
P09382,7,1.0,21,4274,0.003071843711223324,0.0,0.007820823717591765,172.14285714285714
P09429,7,0.42857142857142855,9,4274,0.0003897931476437399,0.00024246715543617877,0.00591142264353234,41.57142857142857
P09486,1,0.0,0,4274,3.4079071622175035e-09,0.0,0.005409953786397161,14.0
P09543,1,0.0,0,4274,1.7879001620908553e-08,0.0,0.0054098991902492444,14.0
P09603,1,0.0,0,4274,1.1587311091860872e-08,0.0,0.005408043913089997,5.0
P09619,4,0.3333333333333333,2,4274,2.2067107980004306e-09,0.00016762312372953952,0.005506897950273532,6.75
P09622,5,0.4,4,4274,3.7252747857664714e-05,7.923766384865556e-05,0.005587242878063846,26.2
P09629,1,0.0,0,4274,2.0276864077835341e-16,0.0,0.0054078136972055,4.0
P09651,298,0.43879510993604953,19418,4274,0.09793831630365868,0.0016057968658623996,0.08933602204809028,145.88926174496643
P09661,234,0.5540882579509189,15105,4274,0.09059524175783747,0.0005866261391013744,0.07831456758914261,143.6239316239316
P09669,25,0.68,204,4274,1.0650580520329212e-07,3.661270250891074e-05,0.00626985366906536,19.88
P09683,4,1.0,6,4274,2.4553586712243116e-06,0.0,0.0055322138785475275,36.5
P09693,6,0.9333333333333333,14,8,9.440553676408098e-28,7.797270955165692e-08,0.0055713135744348335,5.833333333333333
P09758,6,0.2,3,4274,2.3431534214063546e-07,0.00018371217361500233,0.00558648761456814,18.0
P09871,5,0.6,6,4274,7.750191755069132e-10,0.0006502923976608188,0.005541435270194561,8.8
P09874,101,0.1318811881188119,666,4274,0.0013477640406736372,0.02099883002659814,0.01035148316850609,36.257425742574256
P09884,28,0.9338624338624338,353,4274,0.0002619747762837428,6.987593723091063e-06,0.006734458638867958,43.535714285714285
P09913,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
P09914,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
P09917,3,0.3333333333333333,1,4274,1.5817361025479827e-05,6.202928144951335e-05,0.005500008121052106,23.666666666666668
P09919,1,0.0,0,4274,3.6683297829706594e-08,0.0,0.005408291566527088,6.0
P09936,2,0.0,0,4274,2.3869271775515326e-10,0.0001625730994152047,0.005439131028022878,1.5
P09958,2,1.0,1,4274,1.9320797106812845e-09,0.0,0.00544165257368165,8.0
P0C0S5,36,0.5984126984126984,377,4274,0.0019921596823731335,0.00012959286790277833,0.008289034518140784,57.638888888888886
P0CG13,7,1.0,21,4274,8.082726147426046e-06,0.0,0.005645488842796233,27.285714285714285
P0DI81,16,0.8916666666666667,107,4274,6.861948059812289e-10,0.0,0.005927105098716042,14.625
P0DJ07,17,1.0,136,4274,5.4867191595876206e-08,0.0,0.005995021366725945,22.823529411764707
P0DMS8,1,0.0,0,4274,6.500877327267143e-09,0.0,0.00540901642432899,10.0
P0DMV8,57,0.16541353383458646,264,4274,0.0009321734527328394,0.007589985004827137,0.008254433178566833,36.10526315789474
P0DMV9,13,1.0,78,4274,0.00024210736184864174,0.0,0.006081406692356454,46.07692307692308
P0DOX5,1,0.0,0,4274,7.748851016843686e-10,0.0,0.005412351010680909,28.0
P0DP23,32,0.16532258064516128,82,4274,0.0011542957250449762,0.020909919516836673,0.007408371755626908,35.40625
P0DP24,2,0.0,0,4274,1.1173091219675986e-10,0.0010126394879226618,0.0054396952525563105,3.0
P0DP25,1,0.0,0,4274,1.1172178845143386e-10,0.0,0.005407808288698514,4.0
P0DPB3,2,1.0,1,4274,8.533689200498688e-08,0.0,0.005443291967549951,12.0
P0DPB5,24,1.0,276,4274,7.311214664871547e-05,0.0,0.006438806874884685,44.916666666666664
P0DPB6,14,1.0,91,4274,8.5641035031754e-06,0.0,0.005893226176526857,22.642857142857142
P0DTU3,6,0.9333333333333333,14,8,9.440553676408098e-28,7.797270955165692e-08,0.0055713135744348335,5.833333333333333
P0DTU4,6,0.9333333333333333,14,8,9.440553676408098e-28,7.797270955165692e-08,0.0055713135744348335,5.833333333333333
P10071,1,0.0,0,4274,2.390040311060971e-12,0.0,0.005407644293013809,3.0
P10155,7,0.8095238095238095,17,4274,6.870456398019242e-05,1.0400526654376128e-05,0.0057349458998450144,55.285714285714285
P10176,17,1.0,136,4274,5.4867191595876206e-08,0.0,0.005995021366725945,22.823529411764707
P10244,6,1.0,15,4274,7.08746776998527e-05,0.0,0.0056555084550696305,32.5
P10275,117,0.01768346595932803,120,4274,0.0019495562832901527,0.05168565955572045,0.010889412274628144,21.572649572649574
P10276,37,0.12762762762762764,85,4274,0.00046388984777893076,0.003840494533198791,0.007077913677358794,28.243243243243242
P10398,2,0.0,0,4274,3.553548146549439e-07,1.603912794881865e-05,0.005447371480581843,20.5
P10415,15,0.09523809523809523,10,4274,1.9977515576663497e-05,0.0037839126945833678,0.005921496131941888,18.4
P10451,7,0.3333333333333333,7,4274,1.8263906823688783e-07,2.6707727587095292e-05,0.005631883965375391,25.571428571428573
P10599,1,0.0,0,4274,5.2225272754296816e-09,0.0,0.005408256578552597,6.0
P10600,4,0.3333333333333333,2,4274,2.0133927326556525e-07,0.00016746884509244344,0.005514899696229208,16.5
P10606,17,1.0,136,4274,5.4867191595876206e-08,0.0,0.005995021366725945,22.823529411764707
P10619,3,1.0,3,4274,1.4810297548978618e-10,0.0,0.0054721610607940604,3.6666666666666665
P10635,2,1.0,1,5,7.787732653520065e-33,0.0,0.005439880903798769,3.5
P10636,9,0.1111111111111111,4,4274,0.0004068279954906617,0.0008865092462618417,0.00599326494992469,36.666666666666664
P10644,1,0.0,0,4274,1.0341677126560545e-10,0.0,0.005407807201507598,4.0
P10646,3,1.0,3,4274,2.393711934238821e-13,0.0,0.005471967011988771,3.3333333333333335
P10721,9,0.16666666666666666,6,4274,3.0763062076977945e-06,0.001964657094150125,0.005690055945049256,15.666666666666666
P10747,2,0.0,0,4274,0.00012842907240692667,7.337540319655863e-05,0.005570968856963187,65.0
P10809,38,0.7268847795163584,511,4274,0.016927740952119075,0.0038770864496581003,0.018866479844470086,174.47368421052633
P10826,3,0.6666666666666666,2,4274,1.5058868124214307e-05,8.257988877401394e-08,0.005497223296798845,26.0
P10827,52,0.2828054298642534,375,4274,0.003892155703889729,0.004406951110529373,0.010271231440515918,60.76923076923077
P10828,16,0.1,12,4274,4.610637314681393e-05,0.00039606830268601565,0.005991461740879132,21.8125
P10909,1,0.0,0,4274,7.748851016843686e-10,0.0,0.005412351010680909,28.0
P10911,2,1.0,1,4274,2.419929693284996e-06,0.0,0.0054601281585154446,50.5
P10912,10,0.08888888888888889,4,4274,1.7447304559369578e-07,0.002816353678013802,0.005704876406532663,7.0
P10914,1,0.0,0,4274,1.192789211805223e-06,0.0,0.005413639201800085,27.0
P11021,104,0.23954443614637788,1283,4274,0.010732685624179224,0.017865932071895903,0.017564434614882416,77.78846153846153
P11047,5,0.9,9,4274,3.798161701856973e-08,0.0,0.005542714290675584,9.6
P11142,226,0.2981317600786627,7580,4274,0.05769484419204017,0.034473795186745135,0.05510596055493697,110.04424778761062
P11166,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
P11171,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
